lat,lon
37.90256227265351,139.11547912097112
37.90900771875791,139.10877756879503
37.90741596048465,139.11717195839822
37.91853529977698,139.1139473605812
37.91287730240161,139.10188354695774
37.91645523226542,139.11951244703275
37.908868283976545,139.1152227940398
37.90454477443569,139.11572128610555
37.919350194648686,139.1310916957403
37.90651650716276,139.12127634512208
37.907409194120696,139.13655262343985
37.909391116225514,139.13263328798243
37.903789427181685,139.1351617548017
37.90259843010671,139.12709051936258
37.90951409852452,139.13941396048787
37.904538186981014,139.13786242242642
37.913396279893654,139.13556766994145
37.908743038377445,139.12389277415704
37.91665356392116,139.12933442007454
37.914005302040046,139.12087607531575
37.90624733282764,139.12308578984135
37.91664519602791,139.13366097906484
37.916095287149936,139.13489524311814
37.902795049672186,139.1477495675806
37.903998164049504,139.1457665620786
37.90014724539502,139.15364991007948
37.922795939962555,139.11573848755003
37.92229060147072,139.11329701713183
37.93336805923581,139.11410330757252
37.92942192412286,139.11561458062044
37.931304722129624,139.10917831551077
37.93529997714832,139.11137482391905
37.92045424146268,139.13269436640002
37.92180095721552,139.13107158801316
37.934447187011926,139.1311841432149
37.92923754460503,139.12607900196124
37.923225435580676,139.12061635669136
37.93002089550207,139.12873434778464
37.92304624205426,139.1242916934564
37.93392640750155,139.1281705728745
37.92892312551148,139.13706806146536
37.92762042452193,139.1246787897173
37.92603024178296,139.1211660548338
37.932605651862374,139.12562767784044
37.92723625221107,139.12587187515533
37.921752998386324,139.13323833029452
37.92236011804241,139.13114064304682
37.93923795329099,139.13567796418212
37.93817161381415,139.13328627080654
37.93399414267621,139.1281277372288
37.92531739922919,139.1362804076933
37.93938352754695,139.12333945839816
