lat,lon
37.908987230042875,139.1155750180793
37.905444831236906,139.11433780378317
37.91158439137884,139.12192781924307
37.90353545565878,139.13805204793087
37.91713228568185,139.12911552579666
37.91517039059671,139.1240472672959
37.91438925911902,139.126119132483
37.91254617681405,139.1486418607955
37.9216888864228,139.11168195937825
37.928316148043415,139.1129969320311
37.93850240236753,139.12083228347723
37.93162122279401,139.12987981638489
37.9269373960907,139.12659722424667
37.93181830982963,139.12289048377733
37.920456077420596,139.12206805935446
37.93917118426483,139.13175289144354
37.929646068738855,139.12341185937075
